,index
2003-06-15,63.57509231567383
2003-06-16,63.58065319879549
2003-06-17,63.58673777657135
2003-06-18,63.59334604900141
2003-06-19,63.60047801608566
2003-06-20,63.60813367782413
2003-06-21,63.61631303421679
2003-06-22,63.625016085263645
2003-06-23,63.634242830964695
2003-06-24,63.64399327131996
2003-06-25,63.654267406329396
2003-06-26,63.665065235993055
2003-06-27,63.676386760310905
2003-06-28,63.68823197928296
2003-06-29,63.70060089290922
2003-06-30,63.71349350118967
2003-07-01,63.72641067475143
2003-07-02,63.738853284221605
2003-07-03,63.75082132960019
2003-07-04,63.76231481088721
2003-07-05,63.77333372808264
2003-07-06,63.7838780811865
2003-07-07,63.79394787019877
2003-07-08,63.80354309511946
2003-07-09,63.81266375594856
2003-07-10,63.8213098526861
2003-07-11,63.82948138533203
2003-07-12,63.8371783538864
2003-07-13,63.84440075834918
2003-07-14,63.85114859872038
2003-07-15,63.857421875
2003-07-16,63.86322058718804
2003-07-17,63.868544735284495
2003-07-18,63.87339431928938
2003-07-19,63.87776933920267
2003-07-20,63.88166979502438
2003-07-21,63.88509568675452
2003-07-22,63.88804701439307
2003-07-23,63.89052377794003
2003-07-24,63.89252597739543
2003-07-25,63.894053612759215
2003-07-26,63.89510668403145
2003-07-27,63.895685191212095
2003-07-28,63.895789134301154
2003-07-29,63.895418513298644
2003-07-30,63.894573328204544
2003-07-31,63.893312331288186
2003-08-01,63.89198803616543
2003-08-02,63.89065919510561
2003-08-03,63.88932580810873
2003-08-04,63.887987875174765
2003-08-05,63.88664539630374
2003-08-06,63.885298371495644
2003-08-07,63.883946800750486
2003-08-08,63.88259068406825
2003-08-09,63.88123002144895
2003-08-10,63.879864812892585
2003-08-11,63.87849505839914
2003-08-12,63.87712075796863
2003-08-13,63.87574191160106
2003-08-14,63.874358519296415
2003-08-15,63.872970581054695
2003-08-16,63.871578096875915
2003-08-17,63.870181066760054
2003-08-18,63.86877949070713
2003-08-19,63.86737336871714
2003-08-20,63.865962700790085
2003-08-21,63.86454748692595
2003-08-22,63.86312772712475
2003-08-23,63.86170342138648
2003-08-24,63.86027456971114
2003-08-25,63.85884117209875
2003-08-26,63.85740322854927
2003-08-27,63.85596073906274
2003-08-28,63.854513703639114
2003-08-29,63.85306212227843
2003-08-30,63.85160599498069
2003-08-31,63.850218777923416
2003-09-01,63.84934120817203
2003-09-02,63.84904674190406
2003-09-03,63.84933537911951
2003-09-04,63.85020711981839
2003-09-05,63.851661964000684
2003-09-06,63.85369991166643
2003-09-07,63.85632096281559
2003-09-08,63.85952511744816
2003-09-09,63.86331237556416
2003-09-10,63.86768273716359
2003-09-11,63.87263620224645
2003-09-12,63.87817277081274
2003-09-13,63.884292442862424
2003-09-14,63.89099521839555
2003-09-15,63.89828109741211
2003-09-16,63.90615007991207
2003-09-17,63.91460216589549
2003-09-18,63.92363735536232
2003-09-19,63.93325564831256
2003-09-20,63.94345704474624
2003-09-21,63.95424154466333
2003-09-22,63.96560914806386
2003-09-23,63.977559854947806
2003-09-24,63.99009366531518
2003-09-25,64.00321057916598
2003-09-26,64.0169105965002
2003-09-27,64.03119371731785
2003-09-28,64.04605994161892
2003-09-29,64.06150926940342
2003-09-30,64.07754170067133
2003-10-01,64.09365474610277
2003-10-02,64.10934591637783
2003-10-03,64.1246152114965
2003-10-04,64.1394626314588
2003-10-05,64.15388817626469
2003-10-06,64.16789184591423
2003-10-07,64.18147364040736
2003-10-08,64.19463355974412
2003-10-09,64.20737160392449
2003-10-10,64.21968777294848
2003-10-11,64.23158206681607
2003-10-12,64.2430544855273
2003-10-13,64.25410502908213
2003-10-14,64.26473369748058
2003-10-15,64.27494049072266
2003-10-16,64.28472540880833
2003-10-17,64.29408845173764
2003-10-18,64.30302961951057
2003-10-19,64.31154891212708
2003-10-20,64.31964632958723
2003-10-21,64.327321871891
2003-10-22,64.33457553903837
2003-10-23,64.34140733102937
2003-10-24,64.34781724786399
2003-10-25,64.35380528954221
2003-10-26,64.35937145606407
2003-10-27,64.36451574742952
2003-10-28,64.36923816363858
2003-10-29,64.37353870469128
2003-10-30,64.37741737058761
2003-10-31,64.38092760882662
2003-11-01,64.38439010440294
2003-11-02,64.38785830481567
2003-11-03,64.39133221006477
2003-11-04,64.3948118201503
2003-11-05,64.39829713507218
2003-11-06,64.40178815483048
2003-11-07,64.40528487942518
2003-11-08,64.40878730885626
2003-11-09,64.41229544312375
2003-11-10,64.41580928222763
2003-11-11,64.4193288261679
2003-11-12,64.42285407494458
2003-11-13,64.42638502855763
2003-11-14,64.42992168700711
2003-11-15,64.43346405029297
2003-11-16,64.43701211841521
2003-11-17,64.44056589137386
2003-11-18,64.4441253691689
2003-11-19,64.44769055180033
2003-11-20,64.45126143926817
2003-11-21,64.45483803157241
2003-11-22,64.45842032871303
2003-11-23,64.46200833069005
2003-11-24,64.46560203750346
2003-11-25,64.46920144915326
2003-11-26,64.47280656563947
2003-11-27,64.47641738696207
2003-11-28,64.48003391312108
2003-11-29,64.48365614411647
2003-11-30,64.48728407994825
2003-12-01,64.49104162739795
2003-12-02,64.49505269324706
2003-12-03,64.49931727749559
2003-12-04,64.50383538014354
2003-12-05,64.50860700119092
2003-12-06,64.51363214063772
2003-12-07,64.51891079848394
2003-12-08,64.52444297472958
2003-12-09,64.53022866937464
2003-12-10,64.53626788241912
2003-12-11,64.542560613863
2003-12-12,64.54910686370634
2003-12-13,64.55590663194906
2003-12-14,64.56295991859122
2003-12-15,64.57026672363281
2003-12-16,64.5778270470738
2003-12-17,64.58564088891421
2003-12-18,64.59370824915406
2003-12-19,64.60202912779332
2003-12-20,64.610603524832
2003-12-21,64.6194314402701
2003-12-22,64.62851287410763
2003-12-23,64.63784782634457
2003-12-24,64.64743629698093
2003-12-25,64.65727828601669
2003-12-26,64.66737379345192
2003-12-27,64.67772281928653
2003-12-28,64.68832536352058
2003-12-29,64.69918142615404
2003-12-30,64.71029100718692
2003-12-31,64.7215699934636
2004-01-01,64.73251370605031
2004-01-02,64.74303803179141
2004-01-03,64.75314297068694
2004-01-04,64.76282852273685
2004-01-05,64.77209468794118
2004-01-06,64.7809414662999
2004-01-07,64.78936885781303
2004-01-08,64.79737686248056
2004-01-09,64.80496548030249
2004-01-10,64.81213471127883
2004-01-11,64.81888455540955
2004-01-12,64.8252150126947
2004-01-13,64.83112608313425
2004-01-14,64.83661776672821
2004-01-15,64.84169006347656
2004-01-16,64.84634297337932
2004-01-17,64.85057649643647
2004-01-18,64.85439063264803
2004-01-19,64.857785382014
2004-01-20,64.86076074453439
2004-01-21,64.86331672020916
2004-01-22,64.86545330903833
2004-01-23,64.8671705110219
2004-01-24,64.8684683261599
2004-01-25,64.8693467544523
2004-01-26,64.86980579589907
2004-01-27,64.86984545050026
2004-01-28,64.86946571825587
2004-01-29,64.86866659916586
2004-01-30,64.86744809323027
2004-01-31,64.86593091428826
2004-02-01,64.86483934537497
2004-02-02,64.86429410032957
2004-02-03,64.8642951791521
2004-02-04,64.86484258184252
2004-02-05,64.86593630840085
2004-02-06,64.86757635882707
2004-02-07,64.8697627331212
2004-02-08,64.87249543128324
2004-02-09,64.87577445331317
2004-02-10,64.87959979921101
2004-02-11,64.88397146897675
2004-02-12,64.88888946261041
2004-02-13,64.89435378011194
2004-02-14,64.9003644214814
2004-02-15,64.90692138671875
2004-02-16,64.91402467582401
2004-02-17,64.92167428879716
2004-02-18,64.92987022563824
2004-02-19,64.93861248634722
2004-02-20,64.94790107092409
2004-02-21,64.95773597936886
2004-02-22,64.96811721168153
2004-02-23,64.97904476786212
2004-02-24,64.9905186479106
2004-02-25,65.002538851827
2004-02-26,65.01510537961128
2004-02-27,65.02821823126348
2004-02-28,65.04187740678357
2004-02-29,65.05608290617157
2004-03-01,65.07078394561599
2004-03-02,65.08567582224794
2004-03-03,65.10070775225594
2004-03-04,65.11587973564
2004-03-05,65.13119177240009
2004-03-06,65.14664386253622
2004-03-07,65.16223600604842
2004-03-08,65.17796820293664
2004-03-09,65.19384045320093
2004-03-10,65.20985275684126
2004-03-11,65.22600511385764
2004-03-12,65.24229752425005
2004-03-13,65.25872998801852
2004-03-14,65.27530250516303
2004-03-15,65.2920150756836
2004-03-16,65.3088676995802
2004-03-17,65.32586037685286
2004-03-18,65.34299310750156
2004-03-19,65.36026589152631
2004-03-20,65.37767872892711
2004-03-21,65.39523161970395
2004-03-22,65.41292456385683
2004-03-23,65.43075756138578
2004-03-24,65.44873061229075
2004-03-25,65.46684371657179
2004-03-26,65.48509687422887
2004-03-27,65.50349008526199
2004-03-28,65.52202334967116
2004-03-29,65.54069666745637
2004-03-30,65.55951003861765
2004-03-31,65.57843500844213
2004-04-01,65.59730084865296
2004-04-02,65.6160791045373
2004-04-03,65.63476977609518
2004-04-04,65.65337286332657
2004-04-05,65.6718883662315
2004-04-06,65.69031628480992
2004-04-07,65.70865661906187
2004-04-08,65.72690936898734
2004-04-09,65.74507453458635
2004-04-10,65.76315211585884
2004-04-11,65.78114211280489
2004-04-12,65.79904452542442
2004-04-13,65.8168593537175
2004-04-14,65.8345865976841
2004-04-15,65.8522262573242
2004-04-16,65.86977833263782
2004-04-17,65.88724282362497
2004-04-18,65.90461973028566
2004-04-19,65.92190905261984
2004-04-20,65.93911079062755
2004-04-21,65.95622494430879
2004-04-22,65.97325151366353
2004-04-23,65.9901904986918
2004-04-24,66.0070418993936
2004-04-25,66.0238057157689
2004-04-26,66.04048194781774
2004-04-27,66.05707059554008
2004-04-28,66.07357165893595
2004-04-29,66.08998513800535
2004-04-30,66.10631103274825
2004-05-01,66.12251676285327
2004-05-02,66.13856974800902
2004-05-03,66.15446998821545
2004-05-04,66.17021748347263
2004-05-05,66.1858122337805
2004-05-06,66.20125423913909
2004-05-07,66.21654349954838
2004-05-08,66.2316800150084
2004-05-09,66.24666378551913
2004-05-10,66.26149481108055
2004-05-11,66.27617309169271
2004-05-12,66.29069862735557
2004-05-13,66.30507141806913
2004-05-14,66.31929146383342
2004-05-15,66.33335876464844
2004-05-16,66.34727332051413
2004-05-17,66.36103513143055
2004-05-18,66.37464419739769
2004-05-19,66.38810051841554
2004-05-20,66.40140409448409
2004-05-21,66.41455492560337
2004-05-22,66.42755301177336
2004-05-23,66.44039835299405
2004-05-24,66.45309094926546
2004-05-25,66.46563080058758
2004-05-26,66.47801790696042
2004-05-27,66.49025226838397
2004-05-28,66.50233388485822
2004-05-29,66.51426275638319
2004-05-30,66.52603888295887
2004-05-31,66.53767798783717
2004-06-01,66.5492744105294
2004-06-02,66.56084387428754
2004-06-03,66.57238637911152
2004-06-04,66.58390192500138
2004-06-05,66.59539051195708
2004-06-06,66.60685213997867
2004-06-07,66.6182868090661
2004-06-08,66.62969451921941
2004-06-09,66.64107527043858
2004-06-10,66.6524290627236
2004-06-11,66.66375589607449
2004-06-12,66.67505577049126
2004-06-13,66.68632868597388
2004-06-14,66.69757464252237
2004-06-15,66.70879364013672
2004-06-16,66.71998567881693
2004-06-17,66.731150758563
2004-06-18,66.74228887937493
2004-06-19,66.75340004125273
2004-06-20,66.7644842441964
2004-06-21,66.77554148820593
2004-06-22,66.78657177328131
2004-06-23,66.79757509942257
2004-06-24,66.8085514666297
2004-06-25,66.81950087490267
2004-06-26,66.83042332424151
2004-06-27,66.84131881464623
2004-06-28,66.8521873461168
2004-06-29,66.86302891865324
2004-06-30,66.87384353225553
2004-07-01,66.88455747722043
2004-07-02,66.89509704384463
2004-07-03,66.90546223212814
2004-07-04,66.91565304207099
2004-07-05,66.92566947367312
2004-07-06,66.9355115269346
2004-07-07,66.94517920185538
2004-07-08,66.95467249843549
2004-07-09,66.9639914166749
2004-07-10,66.97313595657364
2004-07-11,66.98210611813168
2004-07-12,66.99090190134905
2004-07-13,66.99952330622571
2004-07-14,67.0079703327617
2004-07-15,67.01624298095703
2004-07-16,67.02434125081164
2004-07-17,67.03226514232558
2004-07-18,67.04001465549885
2004-07-19,67.04758979033141
2004-07-20,67.0549905468233
2004-07-21,67.0622169249745
2004-07-22,67.06926892478502
2004-07-23,67.07614654625488
2004-07-24,67.08284978938403
2004-07-25,67.08937865417248
2004-07-26,67.09573314062027
2004-07-27,67.10191324872736
2004-07-28,67.10791897849379
2004-07-29,67.11375032991951
2004-07-30,67.11940730300455
2004-07-31,67.12495256791055
2004-08-01,67.13076214560728
2004-08-02,67.13689870625637
2004-08-03,67.14336224985782
2004-08-04,67.15015277641162
2004-08-05,67.1572702859178
2004-08-06,67.16471477837631
2004-08-07,67.17248625378723
2004-08-08,67.18058471215048
2004-08-09,67.18901015346609
2004-08-10,67.19776257773407
2004-08-11,67.2068419849544
2004-08-12,67.2162483751271
2004-08-13,67.22598174825217
2004-08-14,67.2360421043296
2004-08-15,67.24642944335938
2004-08-16,67.25714376534152
2004-08-17,67.26818507027602
2004-08-18,67.27955335816289
2004-08-19,67.29124862900211
2004-08-20,67.30327088279373
2004-08-21,67.31562011953767
2004-08-22,67.32829633923399
2004-08-23,67.34129954188265
2004-08-24,67.35462972748368
2004-08-25,67.36828689603709
2004-08-26,67.38227104754284
2004-08-27,67.39658218200097
2004-08-28,67.41122029941144
2004-08-29,67.4261853997743
2004-08-30,67.4414774830895
2004-08-31,67.45703309367522
2004-09-01,67.4724714974404
2004-09-02,67.4877292387032
2004-09-03,67.5028063174636
2004-09-04,67.51770273372162
2004-09-05,67.53241848747726
2004-09-06,67.54695357873051
2004-09-07,67.56130800748137
2004-09-08,67.57548177372985
2004-09-09,67.58947487747592
2004-09-10,67.60328731871962
2004-09-11,67.61691909746095
2004-09-12,67.63037021369989
2004-09-13,67.64364066743643
2004-09-14,67.65673045867058
2004-09-15,67.66963958740234
2004-09-16,67.68236805363172
2004-09-17,67.69491585735872
2004-09-18,67.70728299858335
2004-09-19,67.71946947730555
2004-09-20,67.7314752935254
2004-09-21,67.74330044724286
2004-09-22,67.75494493845791
2004-09-23,67.76640876717059
2004-09-24,67.77769193338088
2004-09-25,67.7887944370888
2004-09-26,67.79971627829431
2004-09-27,67.81045745699743
2004-09-28,67.82101797319818
2004-09-29,67.83139782689653
2004-09-30,67.84159701809251
2004-10-01,67.85145805388244
2004-10-02,67.86082344136265
2004-10-03,67.86969318053315
2004-10-04,67.87806727139393
2004-10-05,67.88594571394502
2004-10-06,67.89332850818641
2004-10-07,67.90021565411809
2004-10-08,67.90660715174003
2004-10-09,67.91250300105229
2004-10-10,67.91790320205482
2004-10-11,67.92280775474765
2004-10-12,67.92721665913076
2004-10-13,67.93112991520418
2004-10-14,67.93454752296788
2004-10-15,67.93746948242188
2004-10-16,67.93989579356614
2004-10-17,67.9418264564007
2004-10-18,67.94326147092558
2004-10-19,67.94420083714073
2004-10-20,67.94464455504615
2004-10-21,67.9445926246419
2004-10-22,67.94404504592791
2004-10-23,67.94300181890422
2004-10-24,67.94146294357083
2004-10-25,67.93942841992771
2004-10-26,67.93689824797491
2004-10-27,67.93387242771239
2004-10-28,67.93035095914014
2004-10-29,67.9263338422582
2004-10-30,67.92182107706654
2004-10-31,67.91697580515526
2004-11-01,67.9127768760647
2004-11-02,67.90938743138499
2004-11-03,67.9068074711161
2004-11-04,67.90503699525802
2004-11-05,67.90407600381077
2004-11-06,67.90392449677435
2004-11-07,67.90458247414875
2004-11-08,67.90604993593396
2004-11-09,67.90832688213003
2004-11-10,67.91141331273688
2004-11-11,67.91530922775458
2004-11-12,67.92001462718311
2004-11-13,67.92552951102245
2004-11-14,67.93185387927261
2004-11-15,67.9389877319336
2004-11-16,67.9469310690054
2004-11-17,67.95568389048805
2004-11-18,67.9652461963815
2004-11-19,67.97561798668578
2004-11-20,67.98679926140088
2004-11-21,67.99879002052681
2004-11-22,68.01159026406356
2004-11-23,68.02519999201114
2004-11-24,68.03961920436953
2004-11-25,68.05484790113876
2004-11-26,68.0708860823188
2004-11-27,68.08773374790967
2004-11-28,68.10539089791135
2004-11-29,68.12385753232388
2004-11-30,68.14313365114722
2004-12-01,68.1631194858232
2004-12-02,68.18371526779367
2004-12-03,68.2049209970586
2004-12-04,68.22673667361802
2004-12-05,68.24916229747191
2004-12-06,68.27219786862028
2004-12-07,68.29584338706313
2004-12-08,68.32009885280046
2004-12-09,68.34496426583225
2004-12-10,68.37043962615851
2004-12-11,68.39652493377928
2004-12-12,68.4232201886945
2004-12-13,68.4505253909042
2004-12-14,68.47844054040837
2004-12-15,68.50696563720703
2004-12-16,68.53610068130016
2004-12-17,68.56584567268776
2004-12-18,68.59620061136985
2004-12-19,68.6271654973464
2004-12-20,68.65874033061743
2004-12-21,68.69092511118293
2004-12-22,68.72371983904293
2004-12-23,68.75712451419739
2004-12-24,68.79113913664634
2004-12-25,68.82576370638974
2004-12-26,68.86099822342763
2004-12-27,68.89684268776
2004-12-28,68.93329709938685
2004-12-29,68.97036145830816
2004-12-30,69.00803576452395
2004-12-31,69.04614427358985
2005-01-01,69.08363251883942
2005-01-02,69.1203247558283
2005-01-03,69.15622098455653
2005-01-04,69.19132120502401
2005-01-05,69.22562541723083
2005-01-06,69.25913362117694
2005-01-07,69.29184581686238
2005-01-08,69.32376200428712
2005-01-09,69.35488218345115
2005-01-10,69.38520635435452
2005-01-11,69.41473451699717
2005-01-12,69.44346667137916
2005-01-13,69.47140281750045
2005-01-14,69.49854295536103
2005-01-15,69.52488708496094
2005-01-16,69.55043520630015
2005-01-17,69.57518731937866
2005-01-18,69.59914342419648
2005-01-19,69.62230352075362
2005-01-20,69.64466760905006
2005-01-21,69.6662356890858
2005-01-22,69.68700776086087
2005-01-23,69.70698382437524
2005-01-24,69.72616387962891
2005-01-25,69.74454792662189
2005-01-26,69.76213596535419
2005-01-27,69.7789279958258
2005-01-28,69.79492401803671
2005-01-29,69.81012403198693
2005-01-30,69.82452803767646
2005-01-31,69.83838142651744
2005-02-01,69.85315654698287
2005-02-02,69.86909879048497
2005-02-03,69.88620815702365
2005-02-04,69.90448464659895
2005-02-05,69.92392825921085
2005-02-06,69.94453899485939
2005-02-07,69.96631685354451
2005-02-08,69.98926183526628
2005-02-09,70.01337394002465
2005-02-10,70.03865316781963
2005-02-11,70.06509951865121
2005-02-12,70.09271299251944
2005-02-13,70.12149358942428
2005-02-14,70.15144130936571
2005-02-15,70.18255615234375
2005-02-16,70.21483811835843
2005-02-17,70.24828720740972
2005-02-18,70.28290341949761
2005-02-19,70.31868675462215
2005-02-20,70.35563721278325
2005-02-21,70.39375479398102
2005-02-22,70.43303949821536
2005-02-23,70.47349132548635
2005-02-24,70.51511027579394
2005-02-25,70.55789634913813
2005-02-26,70.60184954551896
2005-02-27,70.64696986493638
2005-02-28,70.69325730739044
2005-03-01,70.74071187288109
2005-03-02,70.78800598079164
2005-03-03,70.83381205050533
2005-03-04,70.87813008202217
2005-03-05,70.92096007534214
2005-03-06,70.96230203046525
2005-03-07,71.00215594739151
2005-03-08,71.04052182612094
2005-03-09,71.07739966665349
2005-03-10,71.11278946898919
2005-03-11,71.14669123312804
2005-03-12,71.17910495907002
2005-03-13,71.21003064681516
2005-03-14,71.23946829636343
2005-03-15,71.26741790771484
2005-03-16,71.29387948086942
2005-03-17,71.31885301582714
2005-03-18,71.342338512588
2005-03-19,71.364335971152
2005-03-20,71.38484539151914
2005-03-21,71.40386677368944
2005-03-22,71.42140011766288
2005-03-23,71.43744542343947
2005-03-24,71.45200269101919
2005-03-25,71.46507192040205
2005-03-26,71.47665311158806
2005-03-27,71.48674626457725
2005-03-28,71.49535137936954
2005-03-29,71.50246845596499
2005-03-30,71.50809749436357
2005-03-31,71.51246854467092
2005-04-01,71.51696190752043
2005-04-02,71.5218076330177
2005-04-03,71.52700572116278
2005-04-04,71.53255617195559
2005-04-05,71.53845898539619
2005-04-06,71.54471416148456
2005-04-07,71.55132170022071
2005-04-08,71.55828160160462
2005-04-09,71.56559386563632
2005-04-10,71.57325849231577
2005-04-11,71.581275481643
2005-04-12,71.58964483361802
2005-04-13,71.59836654824082
2005-04-14,71.60744062551137
2005-04-15,71.61686706542969
2005-04-16,71.62664586799578
2005-04-17,71.63677703320965
2005-04-18,71.6472605610713
2005-04-19,71.6580964515807
2005-04-20,71.66928470473789
2005-04-21,71.68082532054285
2005-04-22,71.69271829899557
2005-04-23,71.70496364009608
2005-04-24,71.71756134384437
2005-04-25,71.73051141024041
2005-04-26,71.74381383928423
2005-04-27,71.75746863097582
2005-04-28,71.77147578531518
2005-04-29,71.78583530230233
2005-04-30,71.80054718193725
2005-05-01,71.81553847914547
2005-05-02,71.83073624885256
2005-05-03,71.84614049105852
2005-05-04,71.86175120576333
2005-05-05,71.877568392967
2005-05-06,71.89359205266958
2005-05-07,71.90982218487098
2005-05-08,71.92625878957126
2005-05-09,71.9429018667704
2005-05-10,71.95975141646841
2005-05-11,71.97680743866526
2005-05-12,71.994069933361
2005-05-13,72.01153890055559
2005-05-14,72.02921434024906
2005-05-15,72.0470962524414
2005-05-16,72.06518463713259
2005-05-17,72.08347949432263
2005-05-18,72.10198082401156
2005-05-19,72.12068862619934
2005-05-20,72.13960290088599
2005-05-21,72.1587236480715
2005-05-22,72.17805086775587
2005-05-23,72.1975845599391
2005-05-24,72.21732472462121
2005-05-25,72.23727136180217
2005-05-26,72.25742447148201
2005-05-27,72.27778405366071
2005-05-28,72.29835010833827
2005-05-29,72.31912263551467
2005-05-30,72.34010163518998
2005-05-31,72.3612903267267
2005-06-01,72.38270802630024
2005-06-02,72.40435795327316
2005-06-03,72.42624010764548
2005-06-04,72.4483544894172
2005-06-05,72.47070109858828
2005-06-06,72.49327993515877
2005-06-07,72.51609099912864
2005-06-08,72.5391342904979
2005-06-09,72.56240980926655
2005-06-10,72.58591755543459
2005-06-11,72.609657529002
2005-06-12,72.63362972996882
2005-06-13,72.65783415833504
2005-06-14,72.68227081410062
2005-06-15,72.70693969726561
2005-06-16,72.73184080782997
2005-06-17,72.75697414579372
2005-06-18,72.78233971115687
2005-06-19,72.8079375039194
2005-06-20,72.83376752408132
2005-06-21,72.85982977164264
2005-06-22,72.88612424660334
2005-06-23,72.91265094896343
2005-06-24,72.9394098787229
2005-06-25,72.96640103588176
2005-06-26,72.99362442044001
2005-06-27,73.02108003239766
2005-06-28,73.0487678717547
2005-06-29,73.07668793851111
2005-06-30,73.10484023266693
2005-07-01,73.1327004994399
2005-07-02,73.15974448404786
2005-07-03,73.18597218649079
2005-07-04,73.21138360676869
2005-07-05,73.23597874488155
